id,nome,indirizzo,numero-civico,cap,quartiere,citta,geolocazione,telefono,fax,mobile,email,web,tipi,tipi-specifici,agenzia.intestazione,consolato.stato,consolato.console,consolato.pec,consolato.orari.giorni,consolato.orari.apertura,consolato.orari.chiusura,consolato.orari.note,accoglienza.stelle,accoglienza.camere,accoglienza.sale_meeting,accoglienza.residences,accoglienza.descrizione,accoglienza.direttore,accoglienza.gestione,divertimento-e-ristoro.cucina,divertimento-e-ristoro.orari.giorni,divertimento-e-ristoro.orari.apertura,divertimento-e-ristoro.orari.chiusura,divertimento-e-ristoro.orari.note,divertimento-e-ristoro.informazioni,luoghi-da-visitare.orari.giorni,luoghi-da-visitare.orari.apertura,luoghi-da-visitare.orari.chiusura,luoghi-da-visitare.orari.note,luoghi-da-visitare.orari.visite,luoghi-da-visitare.orari.servizi,luoghi-da-visitare.orari.prezzi,luoghi-da-visitare.informazioni_storiche,luoghi-da-visitare.note,luoghi-da-visitare.gestore.nome,luoghi-da-visitare.gestore.indirizzo,luoghi-da-visitare.gestore.cap,luoghi-da-visitare.gestore.localita,luoghi-da-visitare.gestore.mobile,luoghi-da-visitare.gestore.telefono,luoghi-da-visitare.gestore.fax,luoghi-da-visitare.gestore.email,luoghi-da-visitare.gestore.web,icon
210,L'Olivella,"Via Bara all'Olivella, 67",,90133,,Palermo,,091/110288,,,info@olivellabb.it,http://www.olivellabb.it,accoglienza,Bed and Breakfast,,,,,,,,,3,,,,"L'Olivella è un b&b familiare situato nell'omonimo quartiere storico di Palermo, fra il museo archeologico A. Salinas e il Teatro Massimo. Grazie alla sua posizione strategica risulta ideale per visitare la città ed è inoltre facilmente raggiungibile con i mezzi che collegano Palermo all'aeroporto Falcone e Borsellino. Particolare cura è dedicata al rituale della prima colazione, servita tutte le mattine nell'elegante sala da pranzo che conserva ancora il suo originale fascino. Potrete gustare dolci genuini e specialità locali.",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
220,Libertà,"Via F. Turati, 5",,90139,,Palermo,,091/075843,,3801394669,info@bedandbreakfastliberta.it,http://www.bedandbreakfastliberta.it,accoglienza,Bed and Breakfast,,,,,,,,,2,,,,"Il bed e breakfast è sito nel bel salotto Palermitano Piazza Politeama, dall'omonimo teatro che domina la piazza che si trova alla fine di Via Libertà ed all'inizio di via Ruggero Settimo, lungo l'asse principale della città e a pochi passi dalle fermate bus collegate con tutte le destinazioni aeroporto, stazione, porto e dalle più importanti attrattive artistiche presenti in città. In un palazzo nobiliare e con una visuale d'altri tempi il bed & breakfast Libertà è una delle più belle accomodation per soggiornare nel cuore di Palermo sia per dei viaggi di lavoro che per trascorrere una rilassante vacanza. Principale centro urbano della Sicilia, Palermo è una polis dalla storia millenaria che ha regalato un notevole patrimonio artistico spaziando tra resti di mura puniche per giungere a ville liberty, residenze in stile arabo-normanno, chiese barocche e teatri neoclassici ed è oggi tra le principali mete turistiche del Sud Italia e tra le maggiori mete crocieristiche del bacino mediterraneo. Va sottolineato che il popolo Siciliano è famoso per lo spirito di ospitalità ed è questa la caratteristica principale del bed e breakfast, luogo che vi consentirà di soggiornare in Libertà nonostante i km di distanza da casa propria",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
222,Maride,"Via Antonello da Messina, 15",,90142,,Palermo,,091/30655,,3287472656,mario.cernigliaro@alice.it,http://www.maridehouse.com,accoglienza,Bed and Breakfast,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
227,Montecarlo,"Via Montecarlo, 7",,90146,,Palermo,,091/510622,,3471881970,info@bebmontecarlo.it,http://www.bebmontecarlo.it,accoglienza,Bed and Breakfast,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
231,Nicadomus,"Via Bari, 52",,90133,,Palermo,,091/823666,,3738234351,info@bandbnicadomus.com,http://www.bandbnicadomus.com,accoglienza,Bed and Breakfast,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
236,Novecento,"Via Roma, 62",,90133,,Palermo,,091/761194,,,info@bed-breakfast-palermo.com,http://www.bed-breakfast-palermo.com,accoglienza,Bed and Breakfast,,,,,,,,,3,5,,,"Che voi siate a Palermo per lavoro o per diletto, il b&b Novecento è la sistemazione ideale in quanto si trova in una posizione ottima per visitare a piedi la città: il nostro B&B trova luogo nel cuore del centro storico di Palermo, all'ultimo piano (con ascensore) di un prestigioso edificio di inizio secolo, sapientemente restaurato per mantenere il fascino del vissuto e le comodità del moderno. Si caratterizza per gli alti soffitti decorati in stile, arredo di inizio secolo e la grande cura dei dettagli. Ottima prima colazione con dolci freschi, prodotti biologici e frutta fresca di stagione. Composizione camere: n.4 camere doppie/matrimoniali, ciascuna con bagno privato esterno (ogni bagno ad uso esclusivo di ciascuna camera) n.1 camera tripla con bagno privato interno",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
242,Palazzo Lungarini,"Via Lungarini, 60",,90133,,Palermo,,,,3397827984 - 3928558390,luna@neomedia.it,,accoglienza,Bed and Breakfast,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
252,Politeama Square,"Via E. Amari, 112",,90139,,Palermo,,,,3285581877,prenotazione@politeamasquare.com,http://www.politeamasquare.com,accoglienza,Bed and Breakfast,,,,,,,,,3,,,,"Situato in posizione centralissima, nelle vicinanze dell'antico teatro da cui prende il nome e che venne inaugurato nel 1874, ancora incompleto e a cielo aperto, con i I Capuleti e i Montecchi di Vincenzo Bellini, il Bed & Breakfast Politeama Square vi offre la possibilità di visitare a piedi e con facilità i monumenti del centro storico e la Palermo dei vicoli notturni, per scoprire atmosfere romantiche e piene di vitalità. l B&B Politeama Square offre camere con balcone e connessione Wi-Fi gratuita nel centro di Palermo, vicino al porto e al Teatro Politeama, e a meno di 10 minuti a piedi dal Teatro Massimo. Questo B&B a conduzione familiare si trova al 4° piano di un edificio storico e le sue camere sono climatizzate e dotate di TV e vista sulla città. Il Politeama Square B&B dista 200 metri da un parcheggio pubblico e 50 metri dalla fermata dell'autobus più vicina. La struttura gode di ottimi collegamenti in autobus per le altre zone della città e per l'aeroporto di Palermo.",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
253,Rosella Bianchi,"Via Roma, 72",,90133,,Palermo,,091/171098,,3385353452,rosella_bianchi@libero.it,http://www.rosellabianchibb.com,accoglienza,Bed and Breakfast,,,,,,,,,2,,,,"Il nostro B&B, situato nel centro storico di Palermo, in un palazzo liberty degli anni venti, la vista spazia sulle cupole ed i tetti del centro. Ci troviamo in Via Roma, arteria commerciale che attraversa tutto il cento storico di Palermo, i monumenti ed i musei più importanti sono raggiungibili a piedi. Dista 200 mt. dalla stazione centrale ed è ben collegato all'aereoporto ed all'porto, trovandosi nelle immediate vicinanze delle fermate di autobus, pullman e metropolitana.",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
256,Scala Reale,"Via D'Ossuna, 85",,90138,,Palermo,,091/833185,,3293993685,bbscalareale@gmail.com,,accoglienza,Bed and Breakfast,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
257,Seralcadio,"Via Bari, 7",,90133,,Palermo,,,,3389574374,info@seralcadio.com,http://www.seralcadio.com,accoglienza,Bed and Breakfast,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
259,Simpaty,"Via Piano Gallo, 12/14",,90151,,Palermo - Mondello,,091/893850,,3206109834,simpatycamere@libero.it,http://www.simpatymondello.com,accoglienza,Bed and Breakfast,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
265,Villa Addaura,"Lungomare Cristoforo Colombo, 1931",,90142,,Palermo - Addaura,,091/849031,,,info@villa-addaura.com,http://www.villa-addaura.com,accoglienza,Bed and Breakfast,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
287,Giugagiò,"Via Bandiera, 77",,90133,,Palermo,,,,3395705673 - 3278235045,info@giugagio.it,http://www.giugagio.it,accoglienza,Bed and Breakfast,,,,,,,,,3,,,,"Il B&B Giugagiò è felice di ospitarvi a Palermo. Siamo nel cuore del centro storico di Palermo, la via Bandiera delimita infatti due dei famosi mercati di Palermo il Capo¿ e la Vucciria. La struttura dispone di una camera doppia e una quadrupla entrambe con bagno ad uso esclusivo, tv, aria condizionata ed internet wifi gratuito. Una sala colazione con camino e terrazzino adiacente, una sala comune con angolo lettura, angolo tv con lettore dvd, angolo per ascolto musica e scacchi o dama.Non dimenticate di portare con voi un oggetto, un piccolo souvenir tipico della vostra terra per arricchire la nostra bacheca con il ricordo di chi ci è venuto a trovare. Saremo lieti di omaggiarvi un ricordo tipico della nostra città.",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
177,Casacatti,"Via Volontari Italiani del Sangue, 10",,90128,,Palermo,,,,3890572372,casacatti@libero.it,,accoglienza,Bed and Breakfast,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
178,Casetta Manfredi,"Via Spezio, 41",,90139,,Palermo,,091/514948,,3281283143,info@casettamanfredi.com,http://www.casettamanfredi.com,accoglienza,Bed and Breakfast,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
179,Castiglia,"Via Gorizia, 8",,90133,,Palermo,,091/172341,,,bb.castiglia@gmail.com,http://www.bbcastiglia.it,accoglienza,Bed and Breakfast,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
180,Cavour Il Conte Camillo,"Via Cavour, 32",,90133,,Palermo,,091/124377,,3475089677,chiara.cannizzaro@hotmail.it,http://www.bbpalermo.it,accoglienza,Bed and Breakfast,,,,,,,,,3,3,,,,Chiara Castiglia,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
184,D'Angelo,"Via Roma, 83",,90133,,Palermo,,091/847302,,3407697922,info@bedbreakfastdangelo.com,http://www.bedbreakfastdangelo.com,accoglienza,Bed and Breakfast,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
186,De Salinas,"Via E. Amari, 140",,90139,,Palermo,,091/507737,,3475977157,info@desalinas.com,http://www.desalinas.com,accoglienza,Bed and Breakfast,,,,,,,,,2,,,,"Bed and Breakfast Museo Salinas è una raffinata dimora nel centro storico di Palermo sito a pochi metri dal Museo Nazionale Archeologico A. Salinas e dal notissimo Teatro Massimo. L'appartamento, posto al primo piano di un edificio storico, è completamente e finemente ristrutturato con terrazzo annesso ove d'estate sarà possibile consumare la prima colazione. La sua posizione strategica offre tutto ciò che un ospite può ricercare per trascorrere una vacanza a Palermo, con il vantaggio di raggiungere con facilità, anche a piedi, tutti i punti di maggiore interesse della città. Dal nostro B&B, in pochi minuti puoi raggiungere il porto, la stazione dei treni e degli autobus (urbani ed extraurbani) e la fermata del bus da e per l'aeroporto. A piedi potrai visitare la città storica che accoglie i più grandi monumenti della Sicilia, come il Teatro Massimo, il Museo Salinas, le chiese barocche Sant'Ignazio all'Olivella e San Domenico, il Teatro Politeama, i Quattro Canti, Piazza Pretoria, la Chiesa della Martorana, la Cattedrale, il Palazzo Reale, la Cappella Palatina ed i mercati storici di Ballarò, Vucciria, Capo e tanto altro. Per gli amanti dello shopping e della buona cucina, la possibilità di fare acquisti nelle più rinomate vie di Palermo come Via Roma, Via Ruggero Settimo e Via Libertà e di gustare la cucina tradizionale dei numerosi ristoranti e locali tipici nei caratteristici vicoli pedonali del centro storico Bed & Breakfast Museo Salinas è situato nel Centro Storico di Palermo a circa 40 metri dal Museo Archeologico Antonio Salinas e circa 100 metri dal famoso Teatro Massimo di Palermo.",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
192,Felice,"Via B. Civiletti, 4",,90141,,Palermo,,091/20612,,3934318625 - 3881698972,info@bbfelice.it,http://www.bbfelice.it,accoglienza,Bed and Breakfast,,,,,,,,,3,3,,,"Il B&B Felice è situato nel cuore di Palermo a soli pochi passi da Piazza Politeama; è posto al terzo piano di una palazzina in stile liberty dei primi del '900. L'appartamento gode di camere spaziose e luminose, ognuna con bagno privato, arredate nei minimi dettagli e dotate di tutti i comfort. Ogni mattina durante la colazione potrete gustare dolci tipici e torte fatte in casa. In zona troverete bus di linea, bus in partenza da/per l'aeroporto ed altre località turistiche. Inoltre saremo a vostra disposizione per qualunque chiarimento o richiesta d'informazione.",Simona Faldetta,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
194,Giardini,"Via Maggiore Toselli, 26",,90143,,Palermo,,091/825886,,,mvalente44@yahoo.it,,accoglienza,Bed and Breakfast,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
199,I Cavalieri di Malta,"Largo Cavalieri di Malta, 6",,90133,,Palermo,,,,3297954532 - 3394866462,info@icavalieridimalta.it,http://www.icavalieridimalta.it,accoglienza,Bed and Breakfast,,,,,,,,,3,,,,"Ubicato nel centro storico di Palermo, I Cavalieri di Malta è un bed and breakfast che gode di un'eccellente posizione centrale. Le maggiori attrazioni di Palermo, il teatro Massimo, il teatro Politeama, i negozi, i ristoranti, la vita notturna dei pubs, così come i luoghi d'interesse storico - dal Palazzo Reale, con la sua splendida Cappella Palatina, al Cassaro, alla Cattedrale Normanna si trovano a pochi passi dal nostro bed and breakfast.",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
201,Il giardino di Ballarò,"Via Porta di Castro, 75",,90134,,Palermo,,091/12215,,3391834950,ilgiardinodiballaro@gmail.com,http://www.ilgiardinodiballaro.it,accoglienza,Bed and Breakfast,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
206,Il Principe,"Via Principe di Scordia, 126",,90139,,Palermo,,091/841010,,3401044143,info@bebilprincipe.com,http://www.bebilprincipe.com,accoglienza,Bed and Breakfast,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
207,In Villa,"Viale delle Sirene, 30",,90149,,Palermo,,091/50811,,,invillabb@yahoo.it,http://www.invillabbmondello.splinder.com,accoglienza,Bed and Breakfast,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
214,La Casa dei Limoni,"P. zza Giulio Cesare, 9",,90127,,Palermo,,091/176297,,,info@lacasadeilimoni.it,http://www.lacasadeilimoni.it,accoglienza,Bed and Breakfast,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
216,La Fuitina,"Via Garraffello, 6",,90133,,Palermo,,091/766501,,3471541696,info@fuitina.com,http://www.fuitina.com,accoglienza,Bed and Breakfast,,,,,,,,,1,3,,,"La Fuitina si trova in un edificio seicentesco nel vero cuore del centro storico di Palermo. Situata infatti ai margini del mercato della Vucciria, l'appartamento si affaccia su Corso Vittorio Emanuele, una delle due più antiche strade della città. Grazie alla sua posizione, Fuitina, dista a pochi minuti di passeggiata dai luoghi e i monumenti più importanti della città come Piazza Marina, lungomare del Foro Italico, Chiesa di San Francesco, i Quattro canti, la Cattedrale, La Martorana, Piazza Pretoria, Chiesa di San Domenico, Casa Professa e dagli altri storici mercati come Ballarò e Capo. Per gustare le prelibatezze della nostra terra o ascoltare della musica, basta raggiungere a piedi in pochi minuti, ristoranti, pub, teatro. Il centro storico, infatti come Corso Vittorio, Piazza Marina e la Vucciria, sono ritrovo per la vita notturna della città. L'appartamento, appena ristrutturato, dispone di una camera doppia, una tripla e di una grande camera che può contenere sino a 4 posti letto, ideale per una famiglia di quattro persone o per amici. Tutte le camere sono dotate di climatizzazione e balconi. Fuitina, inoltre, ospita due zone living; la cucina, dotata di ogni accessorio a disposizione dei clienti e dove, nella formula B&B, vengono servite ricche colazioni. Avrete anche la possibilità, di accedere ad Internet, leggere o ascoltare musica nella saletta comune. Lo staff con la sua atmosfera simpatica e informale, vi aiuterà a scorrere un buon soggiorno a Palermo. Luca & Jessica",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
218,Le Tartarughe,"Via XX settembre, 70",,90141,,Palermo,,091/252338,,,mabalsano@libero.it,,accoglienza,Bed and Breakfast,,,,,,,,,3,3,,,"Situata in una zona centrale ed elegante di Palermo, ottimamente servita dai mezzi pubblici, al terzo piano (con ascensore) di un edificio dei primi del Novecento, la struttura (classifica 3 stelle) è costituita da tre camere: una singola, una doppia/matrimoniale e una tripla - una vera e propria suite, con un ampio soggiorno, che dà sulle tegole e dal quale si gode una bella vista sul Monte Pellegrino. Privacy e tranquillità sono assicurate. La prima colazione, a base di prodotti locali, viene servita nell'ampia cucina dell'appartamento. La permanenza minima è di due notti; non si accettano animali, né bambini sotto i sei anni. Si parlano francese, inglese, tedesco e polacco. Si fornisce materiale informativo.",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
221,Malusi,"Via del manderino, 3",,90147,,Palermo,,,,3280367919 - 3398846933,info@malusi.it,http://www.malusi.it,accoglienza,Bed and Breakfast,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
224,Mediterraneo B&B,"Via Ten. G. Ingrao, 2",,90138,,Palermo,,091/574886,,3484293525 - 3357760377,info@bedmediterraneo.it,http://www.bedmediterraneo.it,accoglienza,Bed and Breakfast,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
225,Miramar,"P.zza Acquasanta, 12",,90142,,Palermo,,091/49338,,,helgaomodei@libero.it,,accoglienza,Bed and Breakfast,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
234,Notarbartolo,"Via Notarbartolo, 35",,90141,,Palermo,,091/308333,,,info@notarbartolo.com,http://www.bed-and-breakfast-palermo.it,accoglienza,Bed and Breakfast,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
235,Notti Magiche,"Via B. Gravina, 59",,90139,,Palermo,,091/89714,,3382584849,info@bbnottimagiche.com,http://www.bbnottimagiche.com,accoglienza,Bed and Breakfast,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
243,Palazzo Reale,"Via Cappuccini, 9",,90129,,Palermo,,091/24045,,3202407933,sistina1984@hotmail.com,http://www.palazzoreale.it,accoglienza,Bed and Breakfast,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
263,Ulisse,"Via Cefalonia, 26",,90129,,Palermo,,091/531742,,368688061,bbulisse@tiscali.it,,accoglienza,Bed and Breakfast,,,,,,,,,1,,,,"Il bed & breakfast Ulisse si trova nel cuore di Palermo, a metri 100 dal centro selezione VFP1 Caserma Tukori Corso Calatafimi, in posizione centralissima, vicino al Palazzo Reale, alla Cappella Palatina, alla Cattedrale e tantissimi siti di interesse turistico e culturale. Gli interni del bed & breakfast Ulisse sono studiati per offrire il massimo dell'ospitalita' nel modo piu' semplice e discreto. La camera è molto confortevole ed arredata con gusto. Infatti è dotata di aria condizionata e riscaldamento, frigo e la possibilità di connessione ad internet.",,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
202,Il girasole,Via Pazienza 33/a,,90151,,Palermo - Mondello,,091/884225,,3292143113 - 3490509728,bbilgirasole@hotmail.it,,accoglienza,Bed and Breakfast,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
241,Palazzo Filangeri,"Via Maqueda, 92",,90133,,Palermo,,091/166766,,,luigimendola@palazzofilangeri.it,http://www.palazzofilangeri.it,accoglienza,Bed and Breakfast,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
247,Palikè,"Via E. Amari, 140",,90139,,Palermo,,091/86795,,,info@bbpalike.it,http://www.bbpalike.it,accoglienza,Bed and Breakfast,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
249,People,"Via Cosmo Guastella, 1",,90127,,Palermo,,091/085830,,3286294078,prenotazioni.people@facebook.com,http://www.facebook.com/people.palermo,accoglienza,Bed and Breakfast,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
250,Pomelia,"Via Saffo, 23",,90151,,Palermo - Mondello,,,,3406961742,info@pomelia.com,http://www.pomelia.com,accoglienza,Bed and Breakfast,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
251,Porta di Castro,"Via Porta di Castro, 23",,90134,,Palermo,,,,3282369433,bebportadicastro@gmail.com,,accoglienza,Bed and Breakfast,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
255,San Gabriele,"Via alloro, 107",,90133,,Palermo,,091/525476,,3397237060,info@bebsangabriele.com,http://www.bebsangabriele.com,accoglienza,Bed and Breakfast,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_blue
