id,nome,indirizzo,cap,citta,telefono,fax,mobile,email,web,tipi,tipi-specifici,agenzie.intestazione,consolato.stato,consolato.console,consolato.pec,consolato.orari.giorni,consolato.orari.apertura,consolato.orari.chiusura,consolato.orari.note,accoglienza.stelle,accoglienza.camere,accoglienza.sale_meeting,accoglienza.residences,accoglienza.descrizione,accoglienza.direttore,accoglienza.gestione,divertimento-e-ristoro.cucina,divertimento-e-ristoro.orari.giorni,divertimento-e-ristoro.orari.apertura,divertimento-e-ristoro.orari.chiusura,divertimento-e-ristoro.orari.note,divertimento-e-ristoro.informazioni,icon
14,A casa di amici 2,"Via Tunisi, 8",90138,Palermo,091584884,091584884,328 3172205,santo@acasadiamici.com - info@acasadiamici.com,http://www.acasadiamici.com,accoglienza,,,,,,,,,,2,6,,,"A casa di amici B&B e Guesthouse! Le due strutture si trovano al centro della citt?? di Palermo. Gli appartamenti, arredati come musei di arte contemporanea sono curati nei minimi dettagli e offrono il massimo del comfort. Le descrizione sono rilassanti, spaziose e pulite. Il design con cui sono arredate le rende uniche e differenti le une dalle altre. La sala relax con altissimi tetti a volta, ?? il luogo dove gli ospiti in un atmosfera sobria e affascinante possono incontrarsi e rilassarsi, leggere un libro, guardare la Tv, suonare diversi strumenti musicali, tra cui chitarra, percussioni e tanti altri. La ricca colazione viene servita al mattino dalle 8:30 alle 10:00 nella breakfast room. Inoltre a vostra disposizione vi ?? anche una zona cucina confortevole e ben organizzata dove potrete preparare i vostri piatti preferiti. La reception ?? in Via Volturno n??6 ed ?? organizzata in base all'orario d'arrivo da voi indicato al momento della prenotazione. Dopo il check-in vi assegneremo la camera in base alla soluzione da voi scelta e vi consegneremo le chiavi cos?? da farvi sentire a casa lontani da casa. Le opzioni di vendita delle camere sono: *standard = bagno in comune - *deluxe = bagno esterno riservato - *superior = bagno in camera",Claudia Vitale,,,,,,,,
13,10 Serpotta,"Via Riolo, 10",90139,Palermo,091324823,091324823,3667534105,info@bb10serpotta.com,http://www.bb10serpotta.com,accoglienza,,,,,,,,,,3,6,,,,,,,,,,,,
116,Kalamarina,"Via Bottai, 9",90133,Palermo,0915609520,,,info@lacambusa.it,,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
113,Centro Storico,"Vicolo San Carlo, 8",90133,Palermo,0916176904,,3382243541,info@giardinodellalloro.it,http://www.giardinodellalloro.it,accoglienza,,,,,,,,,,2,,,,"Il B&B Centro Storico Hotel ?? la base ideale per i Vostri soggiorni a Palermo, che siate venuti per goderne delle bellezze artistiche e storiche offerte al turista o che Vi troviate a soggiornare per motivi di lavoro o studio. Tutti i principali luoghi della citt?? sono raggiungibili in pochi minuti a piedi o con i mezzi pubblici. Il B&B si trova nel quartiere della Kalsa, al centro di un progetto di profondo rinnovamento, che ha riportato al centro storico attivit?? commerciali, uffici, ristoranti e residenze di pregio. Offriamo ai nostri Ospiti un'accoglienza di elevato livello, comfort alberghiero, il calore e la cortesia di una famiglia abituata al contatto con i viaggiatori di tutto il mondo. Non riceviamo clienti, ma ospiti, che spesso ripartono dopo essere diventati nostri amici!",Donatella Petronio,,,,,,,,
112,Casa Riccio,"Via Giacomo Cusmano, 28",90141,Palermo,091300768,0915085694,3283199238 - 3339342245,casariccio@aruba.it,http://www.casariccio.com,accoglienza,,,,,,,,,,3,,,,"Casa Riccio si trova al centro della citt?? a due passi dalla Via Libert??, il salotto commerciale di Palermo. Vicinissima ai Teatri Massimo e Politeama ?? ben servita dai mezzi pubblici. Offre un soggiorno confortevole ed economico per scoprire Palermo e la Sicilia. A pochi passi da Casa Riccio si trovano la fermata della Metropolitana Stazione Notabartolo e la fermata del Bus Shuttle Prestia e Comand?? proveniente dall'aeroporto (fermate Piazza Mordini detta piazza Croci, e Piazza Castelnuovo Politeama). Casa Riccio si trova in un edificio fra i piu' alti della citt?? e dalla sua terrazza si gode la vista pi?? bella di Palermo.",,,,,,,,,
108,Al Baglio,"Via Gallo, 19",90151,Palermo - Mondello,0916841275,,3389762187,mondellobaglio@libero.it,http://www.mondellobaglio.com,accoglienza,,,,,,,,,,1,3,,,"Al Baglio ?? un luminosissimo Bed & Breakfast situato nel cuore di Mondello a soli 50 metri dal mare e dalla piazza. In una cornice tipicamente mediterranea si inseriscono descrizione dotate di ogni comfort: aria condizionata, tv satellitare, asciugacapelli, minifrigo, cassette di sicurezza, postazione internet, collegamento wi-fi, palestra e biciclette. Bed and Breakfast a Palermo, nello splendido golfo di Mondello, per la tua vacanza in Sicilia.",Giosu?? Corrao,,,,,,,,
110,B. 22 Palazzo Pantelleria,"Via Pantelleria, 22",90133,Palermo,091326214,,3393715863 - 3357908733,info@bb22.it,http://www.bb22.it,accoglienza,,,,,,,,,,3,,,,"BB22 un luogo unico e irripetibile: nel cuore del centro storico di Palermo, all'interno della foresteria di Palazzo Pantelleria, vi ritroverete in un'atmosfera molto particolare... un luogo di grande fascino, dove l'amore per il dettaglio e la passione per l'interior design si fondono in una calda accoglienza. BB22, un luogo speciale per visitare Palermo. Le camere, raffinate ed eleganti, offrono confort e stile. Sarete accolti da un'ospitalit?? tutta italiana nel cuore del centro storico di Palermo.",,,,,,,,,
104,Casa Marconi,"Via Monfenera, 140",90128,Palermo,0916570611,,,info@casamarconi.it,http://www.casamarconi.it,accoglienza,,,,,,,,,,1,,,,"A poche centinaia di metri dalla Cattedrale, dal Palazzo Reale e da altri importanti siti storici, Casa Marconi ?? ideale per una vacanza comoda e libera. La prossimit?? della citt?? universitaria e dei poli medici, della stazione metro Orleans collegata all'aeroporto Falcone e Borsellino, e delle fermate dei mezzi pubblici, consentono di muoversi con facilit?? e comodit??. Per la tua prossima vacanza a Palermo scegli Casa Marconi che ti accoglier?? con un soggiorno confortevole ed economico.",,,,,,,,,
103,Baia del Corallo,"Via Plauto, 27",90147,Palermo - Sferracavallo,0916797807,,,arg.sicilia@aighostels.com,http://www.ostellopalermo.it,accoglienza,,,,,,,,,,1,23,,,,,,,,,,,,
289,Figlie di Sant'Anna,"Via D'Ossuna, 110",90138,Palermo,0916516678 - 0916512700,,,,,accoglienza,,,,,,,,,,1,7,,,,,,,,,,,,
288,Centro Francescano di spiritualit?? S. Giovanni Battista,"Via al Convento di Baida, 43",90136,Palermo - Baida,091223595,,3394326296,cfsbaida@ofmsicilia.it,http://www.ofmsicilia.it,accoglienza,,,,,,,,,,1,43,,,,,,,,,,,,
290,Maria Immacolata,"Corso Re Ruggero, 2",90134,Palermo,091590227,,,istitutoi@alice.it,,accoglienza,,,,,,,,,,1,,,,,,,,,,,,,
95,Orleans,"via Monfenera, 106",90128,Palermo,0916688940,,,info@hotelorleans.it,,accoglienza,,,,,,,,,,3,,,,1 monov.,,,,,,,,,
102,Torreata residence Hotel,"Via del Bersagliere, 21",90143,Palermo,091540049,,,info@torreata.it,http://www.torreata.it,accoglienza,,,,,,,,,,3,,,,30 biv. 6 monov.,,,,,,,,,
101,Residenza d'Aragona,"Via Ottavio d'Aragona, 23/29",90139,Palermo,0916622222,,,info@residenzadaragona.it,http://www.residenzadaragona.it,accoglienza,,,,,,,,,,4,,,,16 biv. 4 monov.,,,,,,,,,
94,Nuvole Residenza ai Quattro Canti,"Via del Celso, 14",90134,Palermo,0917831299,,388/8065358,info@nuvoleresidenza.it,http://www.nuvoleresidenza.it,accoglienza,,,,,,,,,,3,,,,"All'interno del perimetro murario che i Fenici edificarono nel IV secolo a.C. per delimitare il primo nucleo della citt??, a pochi passi dai Quattro Canti, in via del Celso 14, c'?? un piccolo palazzo con una bifora del '300 incastonata nel prospetto. Sui resti delle mura poderose del monastero del Gran Cancelliere distrutto nei bombardamenti dell'ultima guerra, crescono spontanei il sommacco, l'acacia e l'agave e, un tempo, anche un grande gelso ombreggiava la via. Nuvole Residenza si trova qui, alle spalle della Chiesa di Santa Ninfa dei Crociferi, in un magico angolo di quiete. Due grandi appartamenti, che formano un sistema di descrizione e suites, sono arredati con ironia, accostando sapientemente mobili di varia provenienza: mobili d'epoca, di design e mobili realizzati da artigiani di Palermo, su progettazione e ideazione di Gaetano Cipolla. Le camere e gli spazi comuni ospitano a rotazione parte della collezione d'arte moderna e contemporanea dell'Associazione Nuvole Galleria.",,,,,,,,,
93,La Marsa Vacances,"Lungomare Cristoforo Colombo, 4765",90149,Palermo - Addaura,0916841346 - 091455193,,,info@lamarsa.it,http://www.lamarsa.it,accoglienza,,,,,,,,,,4,,,,10 biv. 1 triv. 10 bung.,,,,,,,,,
97,residence Ambasciatori,"Via Roma, 111",90133,Palermo,0916166881,,,booking@ambasciatorihotelpalermo.com,http://www.ambasciatorihotelpalermo.com,accoglienza,,,,,,,,,,3,,,,1 app.to,,,,,,,,,
96,Palazzo Brunaccini,P.zzetta Lucrezia Brunaccini,90134,Palermo,091586904,,3409159048,booking@palazzobrunaccini.it,,accoglienza,,,,,,,,,,4,,,,15 monov. 2 biv.,,,,,,,,,
99,Marbela residence,"Via Salvatore Puglisi, 9",90143,Palermo,0916241111 - 0917212111,,,info@marbelaresidence.com,http://www.marbelaresidence.com,accoglienza,,,,,,,,,,3,,,,"Posto in una zona residenziale nella parte nord di Palermo, il Marbela residence dista 10 minuti in auto dal centro citt?? e offre circa 50 unit?? abitative tra appartamenti arredati e corredati e descrizione moderne ed eleganti provviste di TV a schermo piatto e di angolo cottura. Gli appartamenti e le camere sono climatizzate, dotate di cucina attrezzata e di un'area soggiorno e pranzo, con grandi terrazze panoramiche sul Monte Pellegrino e il porto di Palermo, tutte con bagno in camera con vasca e doccia. In ognuna troverete anche una TV satellitare, phon, forno,cassaforte e biancheria completa da letto, bagno e cucina. Il personale ?? disponibile 24 ore su 24 e sar?? lieto di fornirvi il servizio di noleggio auto e biciclette. Il Marbela giace proprio davanti al parco Favorita e a 15 minuti a piedi dal porto di Palermo, da dove partono i traghetti per Genova, Civitavecchia e Salerno.",,,,,,,,,
100,Addaura Hotel residence Congressi,"Lungomare Cristoforo Colombo, 4452",90149,Palermo,0916842222,0916842255,366 6504190,hotel@addaura.it,http://www.addaura.it,accoglienza,,,,,,,,,,3,50,,30,l'Addaura Hotel residence Congressi dispone di un totale di 80 unit?? abitative tutte con bagno privato: 50 camere d'albergo per 92 posti letto e 30 residence per 112 posti letto.,,,,,,,,,
390,Tonnara Florio (Kursal Tonnara Vergine Maria),"Discesa Tonnara, 4",90142,Palermo,091/6375611,,,discoteca@tonnaraflorio.com,http://www.tonnaraflorio.com/discoteca.htm,divertimento,,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,01:00,,,
358,Country Disco Club,"Viale Dell' Olimpo, 3",90149,Palermo,091/304977,,,robertobianconi@inwind.it,http://www.countrydiscoclub.com,divertimento,,,,,,,,,,,,,,,,,,"venerdi,sabato",22:30,03:00,,,
417,Magazzini,"Lungomare Cristoforo Colombo, 132",90142,Palermo,,,,,,divertimento,,,,,,,,,,,,,,,,,,,,,,,
339,Rise up,"Via Ugo La Malfa, 96",90146,Palermo,,,3388137792 - 3470541647,,,divertimento,,,,,,,,,,,,,,,,,,"venerdi,sabato",22:30,03:00,,,
523,Baia del Corallo,Via Plauto,90147,Palermo - Sferracavallo,,,330851289,,,divertimento,,,,,,,,,,,,,,,,,,"venerdi,sabato,domenica",21:00,00:00,,,
311,Casa Cuba,"Via Messina Marine, 636",90121,Palermo,091/495153,,,,,divertimento,,,,,,,,,,,,,,,,,,,,,,,
351,Scalea Club,"Via Faraone, 2",90147,Palermo,091/243946,,3313153269,princessscalea@tin.it,http://www.scaleaclub.com,divertimento,,,,,,,,,,,,,,,,,,sabato,23:00,02:00,,,
361,Villa Partanna,"Via Castelforte, 126",90146,Palermo,091/6841594,,3296212634,villapartanna@gmail.com,,divertimento,,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato",16:00,01:30,sabato: chiusura alle 03:00,,
354,Goa,Via P.v. 46,90151,Palermo,330851289,,3284180075 - 3933306697,dan.bar@tin.it,http://www.goazone.it,divertimento,,,,,,,,,,,,,,,,,,"venerdi,sabato",22:30,03:00,,,
373,Fusorario,"Piazza Bara All'olivella, 2",90133,Palermo,,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,mercoledi,giovedi,venerdi,sabato,domenica",21:00,04:00,,,
402,Le Cupolette,via Monteleone 12,90133,Palermo,091/6572922,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",21:00,03:00,,,
327,Di Martino Drinks & Brunch,"Via Giuseppe Mazzini, 54",90139,Palermo,091/6118820,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",08:00,02:00,domenica aperto dalle 16:00 alle 02:00,,
337,Caf?? 442,"Piazza Don Bosco, 2",90143,Palermo,091/549431,,,,http://www.cafe442.it,"divertimento, ristoro",,,,,,,,,,,,,,,,,,,,,,,
344,Basquiat Caf??,"Piazza S. Oliva, 20",90141,Palermo,091/6090090,,,basquiatcafe@libero.it,http://www.basquiatcafe.altervista.org,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,02:00,,,
412,Lizard Pub,"Via Lattarini Grande, 22",90133,Palermo,,,,info@lizardpub.com,http://www.lizardpub.com,"divertimento, ristoro",,,,,,,,,,,,,,,,,,,,,,,
292,Aboriginal Caf??,"Via Salvatore Spinuzza, 3",90133,Palermo,091/6622229,,,info@aboriginalcafe.com,http://www.aboriginalcafe.com,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",18:00,03:00,,,
383,Jackass,"Via Sammartino, 117",90141,Palermo,091/6261221,,,jackass@ristorantiitaliani.it,http://www.ristorantiitaliani.it/jackass,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",18:00,02:00,,,
394,Kovacs,"Via Della Libert??, 6",90141,Palermo,091/6115151,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,01:30,,,
415,Lulu Pub,Via San Basilio 37,90133,Palermo,,,3282766812 - 3491936985,pasquale.dipollina@libero.it,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",20:00,02:00,"venerdi,sabato: chiusura alle 03:00",,
294,Ai bastioni,"Via Papireto, 74",90134,Palermo,,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato",19:00,02:00,,,
313,CCP Agricantus Pub,"Via XX settembre, 82",90141,Palermo,091/309636,,,francesca@agricantus.org,http://www.agricantus.org,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",20:00,01:30,,,
315,Chatoull'S Bistrot,"Via Giuseppe Mazzini, 1",90139,Palermo,,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"mercoledi,giovedi,venerdi,sabato,domenica",18:00,03:00,,,
330,Easy Malox,"Piazzetta della Canna, 8-9",90134,Palermo,,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,,,,,,
291,A scalunata,"Discesa Santamarina, 3",90134,Palermo,,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,,,,,,
305,Bisogno di vino,"Via Giacalone, 2",90133,Palermo,,,349 2821326,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,,,,,,
371,Exit,"Piazza San Francesco Di Paola, 40",90138,Palermo,,,3487814698,info@exitdrinks.com,http://www.exitdrinks.com,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"mercoledi, giovedi e sabato, domenica",22:00,03:00,,"Durante la stagione estiva il locale si trasferisce in Villa Pantelleria, Vicolo Pantelleria, 10",
307,Caf?? Moma,"Via Gioacchino Di Marzo, 61",90144,Palermo,091/7829603,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,,,,,,
356,I Candelai,"Via dei Candelai, 65",90134,Palermo,091/327151,091327151,3337002942,candelai@candelai.it,http://www.candelai.it,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"giovedi,venerdi,sabato",21:00,03.00,giovedi chiusura all'01:00,,
367,Officina Di Dio,"Via Bertolino Giuseppe Puglisi, 25",90139,Palermo,,,3346947185,ohmiodio@virgilio.it,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato",18:00,01:00,,,
368,Birreria Warsteiner,Via Sciuti 79/f,90144,Palermo,091/6268129,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,03:00,,,
375,Gentleman Loser,"Piazzale Ungheria, 33",90141,Palermo,091/320436,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,,,,,,
376,Hirsch,"Via Damiani Almeyda, 32/a",90141,Palermo,091347825,,,totoadamo@live.it,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",18:00,03:00,,,
379,Il Moro,"Piazza Monsignore Filippo Pottino, 3",90142,Palermo,091/546213 - 091/364990,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",21:00,04:00,"lunedi: apertura alle 22.00, chiusura alle 03.00; martedi: apertura alle 22.00, chiusura alle 23.00",,
293,Abu Nawas,"Piazza Olivella, 18",90133,Palermo,091/328861,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,,,,,,
348,Santa Monica,"Via Enrico Parisi, 7",90141,Palermo,091/324735,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",12:30,02:30,,,
369,I Grilli Gi??,"Largo Cavalieri Di Malta, 11",90133,Palermo,091/6111243,,3288284265,giuseppemaranzano@yahoo.it,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:30,02:00,,,
424,Malaluna Club,"Viale Resurrezione, 80",90146,Palermo,,,335460022,malaluna@malaluna.it,http://www.malaluna.it,"divertimento, ristoro",,,,,,,,,,,,,,,,,,da venerdi a domenica,22:00,03:00,,,
427,Malavoglia,"Piazzetta Pietro Speciale, 5",90134,Palermo,091/334619,,,caffemalavoglia@hotmail.com,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,mercoledi,giovedi,venerdi,sabato,domenica",16:00,02:00,,,
434,Mescal Tapas,"Via dei Candelai, 75",90134,Palermo,,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:30,03:00,,,
451,Pata Palo da Ignazio,"Piazza Giovanni Borgese, 3",90133,Palermo,,,3928649024,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,02:00,,,
518,Luppolo - L'Ottavo Nano,"Via Manin, 36",90139,Palermo,091/6123877,,,,http://www.lottavonano.it/,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",18:00,01:30,,,
519,Taverna dell'artista,"Via Principe di Belmonte, 45",90139,Palermo,,,,press@kronoseventi.it,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",18:30,01:00,,,
520,Nashville,"Via Belgio, 4",90146,Palermo,091/519846,,,bru46@msn.com,http://www.nashvillepub.it/,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,01:30,,,
514,Mikalsa,"Via Torremuzza, 27",90133,Palermo,,,3489732254,info@mikalsa.it,http://www.mikalsa.it/,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",20:30,02:00,"lunedi,martedi,mercoledi,giovedi: chiusura alle 01.00",,
500,Villa Niscemi Pub,"Piazza Niscemi, 55",90146,Palermo,091/6880820,,,info@villaniscemipub.it,http://www.villaniscemipub.it/,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",18:30,02:30,,,
506,Zsa Zsa Mon Amour,"Via Filippo Angelitti, 2",90145,Palermo,091/6817516,,,info@zsazsamonamour.com,http://www.zsazsamonamour.com/,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",21:30,03:00,,,
498,Taco Loco,"Via Campolo, 25/35",90145,Palermo,091/6823663,091/6823663,,tacoloco@tacoloco.it,http://www.tacoloco.it,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,03:00,,,
372,Fashion Club,"Via Empedocle Restivo, 106",90144,Palermo,091/517825,,,fashion106pa@libero.it,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:30,02:00,,,
454,Jumeirah,"Via Ludovico Ariosto, 32",90144,Palermo,091/625 4071,,,info@jumeirahpalermo.it,http://www.jumeirahpalermo.it,"divertimento, ristoro",,,,,,,,,,,,,,,,,,,,,,,
346,Rocket Bar,"Piazza San Francesco di Paola, 42",90138,Palermo,,,,rocket-bar@hotmail.it,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",18:30,03:00,,,
448,Mood (ex Tina Pica),"Via Giovanni Meli, 13",90133,Palermo,091/6123934,,,info@tinapica.it,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",20:00,02:00,,,
297,Il Siciliano,"via dell'orologio, 37",90133,Palermo,,,,,http://www.ilsiciliano.eu,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",18:00,02:00,,,
298,Al Viale American Bar,"Via Archimede, 189",90139,Palermo,091/6090133,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",10:00,03:00,,,
304,Berlin Caf??,"Via Isidoro La Lumia, 21",90139,Palermo,091/334398 - 091/584897,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato",19:00,03:00,,,
332,Drunks,"Via Cagliari, 14",90133,Palermo,,,3204115312,alcronic@hotmail.it,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,02:00,,,
316,Cortile Patania,"Via Giuseppe Patania, 34",90133,Palermo,091/7434772,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",17:00,03:00,,,
408,Litania,"Via del Celso, 69",90134,Palermo,,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"giovedi,venerdi,sabato",20:00,02:30,,,
410,Lizard,"Via Pietro Paolo Rubens, 5",90145,Palermo,091/6813948,,3929697942,info@lizardpalermo.net,http://www.lizardpalermo.com/,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato",19:00,03:00,,,
430,Cotton Club Caf??,Piazza Castelnuovo 35/A,90134,Palermo,091331246 - 091588063,,,info@cottonclubcafe.it,http://www.cottonclublounge.com/,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",07:00,02:00,giovedi: chiusura alle 03.00; venerdi: chiusura alle 03.00; sabato: chiusura alle 04.00,,
450,Oceania,"Via Giotto, 45",90145,Palermo,091/6816966,,,oceaniaristorazione@ristorantiitaliani.it,http://www.oceaniaristorazione.it,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",06:30,02:00,,,
453,Zamm??,Piazza Della Rivoluzione 34/35,90133,Palermo,,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,03:00,,,
503,Vinile,"Via selinunte, 7",90141,Palermo,,,,,https://it.foursquare.com/v/vinile/4d93755ef10ea09322fc291e,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,"02:00, da lunedi a sabato",domenica: chiusura alle 00.00,,
522,Bukowski,"Piazza Teatro Santa Cecilia, 22",90133,Palermo,,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,giovedi,venerdi,sabato,domenica",20:00,03:00,,,
510,Phi Beach,"Lungomare Cristoforo Colombo, 2351",90142,Palermo - Addaura,091/6849217,,3296999079,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",09:00,02:00,,Stabilimento balneare di giorno elegante lounge bar di sera,
493,Shamrock Caf??,"Viale Campania, 44",90144,Palermo,091/511319,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:30,01:30,,,
524,Vespa Caf??,"Via dell'orologio, 38",90133,Palermo,,,,,http://www.vespacafepalermo.it/,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",10:00,02:00,lunedi: chiusura alle 15.00; domenica: apertura alle 18,,
400,La Champagneria Del Massimo,"Via Salvatore Spinuzza, 59",90133,Palermo,091/335730,,3478050080,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",09:00,03:00,,,
401,L'Aperitivo,"Via Giuseppe Giusti, 34",90144,Palermo,091/301125,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,mercoledi,giovedi,venerdi,sabato,domenica",18:30,02:00,,,
295,Ai chiavettieri,"Via Chiavettieri, 18",90133,Palermo,091/328926,,,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,01:30,,,
303,Enoteca Arcilesi,"Via Maggiore Toselli, 125 -127",90143,Palermo,091/301679,,,butybuty@libero.it,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato",17:00,01:00,,,
384,Jazz'N Chocolate,"Via Giacalone, 29",90133,Palermo,,,3298160376,,,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,02:00,venerdi: chiusura alle 03.00; sabato: chiusura alle 03.00,,
385,Kursaal Kalhesa,"Foro Umberto I, 21",90133,Palermo,091/6162111 - 091/6167630,,,info@kursaalkalhesa.it,http://www.kursaalkalhesa.it,"divertimento, ristoro",,,,,,,,,,,,,,,,,,"martedi,mercoledi,giovedi,venerdi,sabato,domenica",12.00,01.30,"venerdi: chiusura alle 02.00; sabato: chiusura alle 02.00; domenica: apertura alle 11.30, chiusura alle 18.00",,
